hf_index,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
3312,8,44,14,30,3.75,beat_2
3313,6,30,10,20,3.3333333333333335,beat_2
3314,6,30,10,20,3.3333333333333335,beat_2
3315,9,54,16,38,4.222222222222222,beat_2
3316,9,54,16,38,4.222222222222222,beat_2
3317,8,44,14,30,3.75,beat_2
3318,9,52,16,36,4.0,beat_2
3319,6,28,10,18,3.0,beat_2
3320,10,54,18,36,3.6,beat_2
3321,14,84,26,58,4.142857142857143,beat_2
3322,7,38,12,26,3.7142857142857144,beat_2
3323,15,90,28,62,4.133333333333334,beat_2
3324,8,46,14,32,4.0,beat_2
3325,6,30,10,20,3.3333333333333335,beat_2
3326,10,60,18,42,4.2,beat_2
3327,5,20,8,12,2.4,beat_2
3328,7,36,12,24,3.4285714285714284,beat_2
3329,7,38,12,26,3.7142857142857144,beat_2
3330,12,68,22,46,3.8333333333333335,beat_2
3331,14,78,26,52,3.7142857142857144,beat_2
3332,5,20,8,12,2.4,beat_2
3333,9,50,16,34,3.7777777777777777,beat_2
3334,10,58,18,40,4.0,beat_2
3335,13,78,24,54,4.153846153846154,beat_2
3336,11,58,20,38,3.4545454545454546,beat_2
3337,10,56,18,38,3.8,beat_2
3338,6,30,10,20,3.3333333333333335,beat_2
3339,9,46,16,30,3.3333333333333335,beat_2
3340,11,66,20,46,4.181818181818182,beat_2
3341,10,62,18,44,4.4,beat_2
3342,8,44,14,30,3.75,beat_2
3343,9,54,16,38,4.222222222222222,beat_2
3344,10,60,18,42,4.2,beat_2
3345,10,54,18,36,3.6,beat_2
3346,13,82,24,58,4.461538461538462,beat_2
3347,11,60,20,40,3.6363636363636362,beat_2
3348,8,46,14,32,4.0,beat_2
3349,6,30,10,20,3.3333333333333335,beat_2
3350,6,30,10,20,3.3333333333333335,beat_2
3351,7,38,12,26,3.7142857142857144,beat_2
3352,6,30,10,20,3.3333333333333335,beat_2
3353,10,60,18,42,4.2,fixed_1s
3354,11,60,20,40,3.6363636363636362,beat_2
3355,8,44,14,30,3.75,beat_2
3356,7,38,12,26,3.7142857142857144,beat_2
3357,9,50,16,34,3.7777777777777777,beat_2
3358,11,62,20,42,3.8181818181818183,beat_2
3359,10,58,18,40,4.0,beat_2
3360,11,70,20,50,4.545454545454546,beat_2
3361,12,72,22,50,4.166666666666667,beat_2
3362,8,44,14,30,3.75,beat_2
3363,6,30,10,20,3.3333333333333335,beat_2
3364,10,60,18,42,4.2,beat_2
3365,9,52,16,36,4.0,beat_2
3366,8,46,14,32,4.0,beat_2
3367,9,54,16,38,4.222222222222222,beat_2
3368,12,78,22,56,4.666666666666667,beat_2
3369,13,72,24,48,3.6923076923076925,beat_2
3370,11,70,20,50,4.545454545454546,beat_2
3371,8,44,14,30,3.75,beat_2
3372,10,56,18,38,3.8,beat_2
3373,10,58,18,40,4.0,fixed_1s
3374,16,98,30,68,4.25,beat_2
3375,9,56,16,40,4.444444444444445,beat_2
3376,10,62,18,44,4.4,beat_2
3377,7,38,12,26,3.7142857142857144,beat_2
3378,13,80,24,56,4.3076923076923075,beat_2
3379,10,58,18,40,4.0,beat_2
3380,13,82,24,58,4.461538461538462,beat_2
3381,9,52,16,36,4.0,beat_2
3382,13,80,24,56,4.3076923076923075,beat_2
3383,8,46,14,32,4.0,beat_2
3384,7,38,12,26,3.7142857142857144,beat_2
3385,12,70,22,48,4.0,beat_2
3386,8,46,14,32,4.0,beat_2
3387,7,38,12,26,3.7142857142857144,beat_2
3388,13,84,24,60,4.615384615384615,beat_2
3389,15,94,28,66,4.4,beat_2
3390,12,72,22,50,4.166666666666667,beat_2
3391,12,72,22,50,4.166666666666667,beat_2
3392,10,54,18,36,3.6,fixed_1s
3393,12,70,22,48,4.0,beat_2
3394,9,50,16,34,3.7777777777777777,beat_2
3395,7,36,12,24,3.4285714285714284,beat_2
3396,8,48,14,34,4.25,beat_2
3397,7,40,12,28,4.0,beat_2
3398,10,54,18,36,3.6,beat_2
3399,7,36,12,24,3.4285714285714284,beat_2
3400,10,60,18,42,4.2,beat_2
3401,11,68,20,48,4.363636363636363,beat_2
3402,10,56,18,38,3.8,beat_2
3403,10,62,18,44,4.4,beat_2
3404,9,54,16,38,4.222222222222222,beat_2
3405,13,80,24,56,4.3076923076923075,beat_2
3406,6,30,10,20,3.3333333333333335,beat_2
3407,10,60,18,42,4.2,beat_2
3408,10,62,18,44,4.4,beat_2
3409,13,76,24,52,4.0,beat_2
3410,7,36,12,24,3.4285714285714284,beat_2
3411,15,84,28,56,3.7333333333333334,beat_2
3412,9,50,16,34,3.7777777777777777,beat_2
3413,8,44,14,30,3.75,beat_2
3414,9,54,16,38,4.222222222222222,beat_2
3415,9,50,16,34,3.7777777777777777,beat_2
3416,9,50,16,34,3.7777777777777777,beat_2
3417,9,52,16,36,4.0,beat_2
3418,10,58,18,40,4.0,beat_2
3419,10,62,18,44,4.4,fixed_1s
3420,9,52,16,36,4.0,beat_2
3421,5,20,8,12,2.4,beat_2
3422,9,48,16,32,3.5555555555555554,beat_2
3423,5,20,8,12,2.4,beat_2
3424,10,56,18,38,3.8,fixed_1s
3425,9,54,16,38,4.222222222222222,beat_2
3426,17,104,32,72,4.235294117647059,beat_2
3427,8,44,14,30,3.75,beat_2
3428,12,78,22,56,4.666666666666667,beat_2
3429,10,60,18,42,4.2,fixed_1s
3430,15,92,28,64,4.266666666666667,beat_2
3431,7,40,12,28,4.0,beat_2
3432,8,46,14,32,4.0,beat_2
3433,8,46,14,32,4.0,beat_2
3434,10,60,18,42,4.2,beat_2
3435,10,56,18,38,3.8,beat_2
3436,10,58,18,40,4.0,beat_2
3437,10,62,18,44,4.4,beat_2
3438,7,38,12,26,3.7142857142857144,beat_2
3439,9,48,16,32,3.5555555555555554,beat_2
3440,12,66,22,44,3.6666666666666665,beat_2
3441,14,88,26,62,4.428571428571429,beat_2
3442,6,28,10,18,3.0,beat_2
3443,10,58,18,40,4.0,beat_2
3444,11,68,20,48,4.363636363636363,beat_2
3445,12,70,22,48,4.0,beat_2
3446,7,38,12,26,3.7142857142857144,beat_2
3447,13,74,24,50,3.8461538461538463,beat_2
3448,10,56,18,38,3.8,fixed_1s
3449,11,68,20,48,4.363636363636363,beat_2
3450,14,86,26,60,4.285714285714286,beat_2
3451,8,46,14,32,4.0,beat_2
3452,8,46,14,32,4.0,beat_2
3453,10,54,18,36,3.6,beat_2
3454,12,70,22,48,4.0,beat_2
3455,10,60,18,42,4.2,beat_2
3456,10,58,18,40,4.0,beat_2
3457,13,74,24,50,3.8461538461538463,beat_2
3458,6,28,10,18,3.0,beat_2
3459,9,54,16,38,4.222222222222222,beat_2
3460,10,58,18,40,4.0,beat_2
3461,10,58,18,40,4.0,fixed_1s
3462,11,62,20,42,3.8181818181818183,beat_2
3463,13,80,24,56,4.3076923076923075,beat_2
3464,11,68,20,48,4.363636363636363,beat_2
3465,10,60,18,42,4.2,beat_2
3466,10,60,18,42,4.2,beat_2
3467,14,86,26,60,4.285714285714286,beat_2
3468,7,38,12,26,3.7142857142857144,beat_2
3469,11,68,20,48,4.363636363636363,beat_2
3470,7,38,12,26,3.7142857142857144,beat_2
3471,8,40,14,26,3.25,beat_2
3472,13,80,24,56,4.3076923076923075,beat_2
3473,8,46,14,32,4.0,beat_2
3474,8,44,14,30,3.75,beat_2
3475,9,54,16,38,4.222222222222222,beat_2
3476,14,92,26,66,4.714285714285714,beat_2
3477,8,46,14,32,4.0,beat_2
3478,12,74,22,52,4.333333333333333,beat_2
3479,10,60,18,42,4.2,beat_2
3480,13,80,24,56,4.3076923076923075,beat_2
3481,13,80,24,56,4.3076923076923075,beat_2
3482,11,66,20,46,4.181818181818182,beat_2
3483,10,60,18,42,4.2,beat_2
3484,9,50,16,34,3.7777777777777777,beat_2
3485,9,54,16,38,4.222222222222222,beat_2
3486,13,80,24,56,4.3076923076923075,beat_2
3487,10,60,18,42,4.2,beat_2
3488,8,46,14,32,4.0,beat_2
3489,11,72,20,52,4.7272727272727275,beat_2
3490,9,56,16,40,4.444444444444445,beat_2
3491,11,66,20,46,4.181818181818182,beat_2
3492,11,66,20,46,4.181818181818182,beat_2
3493,11,66,20,46,4.181818181818182,beat_2
3494,15,88,28,60,4.0,beat_2
3495,8,42,14,28,3.5,beat_2
3496,10,56,18,38,3.8,beat_2
3497,14,80,26,54,3.857142857142857,beat_2
3498,12,70,22,48,4.0,beat_2
3499,8,44,14,30,3.75,beat_2
3500,10,56,18,38,3.8,beat_2
3501,8,44,14,30,3.75,beat_2
3502,6,30,10,20,3.3333333333333335,beat_2
3503,10,58,18,40,4.0,beat_2
3504,12,72,22,50,4.166666666666667,beat_2
3505,10,60,18,42,4.2,beat_2
3506,5,20,8,12,2.4,beat_2
3507,9,54,16,38,4.222222222222222,beat_2
3508,16,102,30,72,4.5,beat_2
3509,11,66,20,46,4.181818181818182,beat_2
3510,7,38,12,26,3.7142857142857144,beat_2
3511,15,90,28,62,4.133333333333334,beat_2
3512,11,62,20,42,3.8181818181818183,beat_2
3513,13,76,24,52,4.0,beat_2
3514,12,76,22,54,4.5,beat_2
3515,11,64,20,44,4.0,beat_2
3516,14,80,26,54,3.857142857142857,beat_2
3517,10,60,18,42,4.2,fixed_1s
3518,11,62,20,42,3.8181818181818183,beat_2
3519,8,46,14,32,4.0,beat_2
3520,7,38,12,26,3.7142857142857144,beat_2
3521,8,46,14,32,4.0,beat_2
3522,11,68,20,48,4.363636363636363,beat_2
3523,7,36,12,24,3.4285714285714284,beat_2
3524,14,82,26,56,4.0,beat_2
3525,13,74,24,50,3.8461538461538463,beat_2
3526,11,62,20,42,3.8181818181818183,beat_2
3527,13,74,24,50,3.8461538461538463,beat_2
3528,16,98,30,68,4.25,beat_2
3529,12,70,22,48,4.0,beat_2
3530,9,48,16,32,3.5555555555555554,beat_2
3531,15,90,28,62,4.133333333333334,beat_2
3532,9,54,16,38,4.222222222222222,beat_2
3533,8,44,14,30,3.75,beat_2
3534,11,62,20,42,3.8181818181818183,beat_2
3535,7,38,12,26,3.7142857142857144,beat_2
3536,5,20,8,12,2.4,beat_2
3537,10,54,18,36,3.6,beat_2
3538,7,38,12,26,3.7142857142857144,beat_2
3539,11,64,20,44,4.0,beat_2
3540,12,66,22,44,3.6666666666666665,beat_2
3541,8,42,14,28,3.5,beat_2
3542,9,54,16,38,4.222222222222222,beat_2
3543,7,40,12,28,4.0,beat_2
3544,13,74,24,50,3.8461538461538463,beat_2
3545,10,62,18,44,4.4,beat_2
3546,13,76,24,52,4.0,beat_2
3547,8,44,14,30,3.75,beat_2
3548,11,66,20,46,4.181818181818182,beat_2
3549,11,66,20,46,4.181818181818182,beat_2
3550,8,44,14,30,3.75,beat_2
3551,9,54,16,38,4.222222222222222,beat_2
3552,10,62,18,44,4.4,fixed_1s
3553,8,44,14,30,3.75,beat_2
3554,7,38,12,26,3.7142857142857144,beat_2
3555,6,28,10,18,3.0,beat_2
3556,11,66,20,46,4.181818181818182,beat_2
3557,6,30,10,20,3.3333333333333335,beat_2
3558,11,70,20,50,4.545454545454546,beat_2
3559,11,64,20,44,4.0,beat_2
3560,8,42,14,28,3.5,beat_2
3561,9,52,16,36,4.0,beat_2
3562,9,56,16,40,4.444444444444445,beat_2
3563,10,56,18,38,3.8,beat_2
3564,10,64,18,46,4.6,beat_2
3565,10,62,18,44,4.4,fixed_1s
3566,6,30,10,20,3.3333333333333335,beat_2
3567,10,56,18,38,3.8,beat_2
3568,5,20,8,12,2.4,beat_2
3569,9,50,16,34,3.7777777777777777,beat_2
3570,13,76,24,52,4.0,beat_2
3571,10,56,18,38,3.8,beat_2
3572,11,64,20,44,4.0,beat_2
3573,11,58,20,38,3.4545454545454546,beat_2
3574,5,20,8,12,2.4,beat_2
3575,15,94,28,66,4.4,beat_2
3576,6,30,10,20,3.3333333333333335,beat_2
3577,9,58,16,42,4.666666666666667,beat_2
3578,13,82,24,58,4.461538461538462,beat_2
3579,14,74,26,48,3.4285714285714284,beat_2
3580,11,64,20,44,4.0,beat_2
3581,14,80,26,54,3.857142857142857,beat_2
3582,9,52,16,36,4.0,beat_2
3583,10,58,18,40,4.0,fixed_1s
3584,11,68,20,48,4.363636363636363,beat_2
3585,5,20,8,12,2.4,beat_2
3586,10,58,18,40,4.0,beat_2
3587,10,60,18,42,4.2,beat_2
3588,12,70,22,48,4.0,beat_2
3589,9,52,16,36,4.0,beat_2
3590,12,74,22,52,4.333333333333333,beat_2
3591,9,54,16,38,4.222222222222222,beat_2
3592,13,80,24,56,4.3076923076923075,beat_2
3593,10,52,18,34,3.4,beat_2
3594,10,60,18,42,4.2,fixed_1s
3595,9,50,16,34,3.7777777777777777,beat_2
3596,6,30,10,20,3.3333333333333335,beat_2
3597,5,20,8,12,2.4,beat_2
3598,12,76,22,54,4.5,beat_2
3599,9,48,16,32,3.5555555555555554,beat_2
3600,8,46,14,32,4.0,beat_2
3601,8,44,14,30,3.75,beat_2
3602,9,56,16,40,4.444444444444445,beat_2
3603,12,70,22,48,4.0,beat_2
3604,9,50,16,34,3.7777777777777777,beat_2
3605,10,56,18,38,3.8,beat_2
3606,8,46,14,32,4.0,beat_2
3607,5,20,8,12,2.4,beat_2
3608,12,72,22,50,4.166666666666667,beat_2
3609,10,58,18,40,4.0,beat_2
3610,10,54,18,36,3.6,fixed_1s
3611,13,80,24,56,4.3076923076923075,beat_2
3612,19,116,36,80,4.2105263157894735,beat_2
3613,8,46,14,32,4.0,beat_2
3614,12,70,22,48,4.0,beat_2
3615,10,56,18,38,3.8,beat_2
3616,5,20,8,12,2.4,beat_2
3617,12,74,22,52,4.333333333333333,beat_2
3618,8,42,14,28,3.5,beat_2
3619,11,68,20,48,4.363636363636363,beat_2
3620,9,54,16,38,4.222222222222222,beat_2
3621,9,52,16,36,4.0,beat_2
3622,5,20,8,12,2.4,beat_2
3623,8,44,14,30,3.75,beat_2
3624,11,60,20,40,3.6363636363636362,beat_2
3625,10,54,18,36,3.6,beat_2
3626,9,48,16,32,3.5555555555555554,beat_2
3627,7,36,12,24,3.4285714285714284,beat_2
3628,9,50,16,34,3.7777777777777777,beat_2
3629,10,56,18,38,3.8,beat_2
3630,11,68,20,48,4.363636363636363,beat_2
3631,10,56,18,38,3.8,beat_2
3632,5,20,8,12,2.4,beat_2
3633,7,38,12,26,3.7142857142857144,beat_2
3634,12,72,22,50,4.166666666666667,beat_2
3635,9,52,16,36,4.0,beat_2
3636,10,60,18,42,4.2,beat_2
3637,8,46,14,32,4.0,beat_2
3638,10,60,18,42,4.2,beat_2
3639,9,54,16,38,4.222222222222222,beat_2
3640,12,72,22,50,4.166666666666667,beat_2
3641,7,38,12,26,3.7142857142857144,beat_2
3642,11,68,20,48,4.363636363636363,beat_2
3643,9,54,16,38,4.222222222222222,beat_2
3644,15,86,28,58,3.8666666666666667,beat_2
3645,10,58,18,40,4.0,beat_2
3646,9,54,16,38,4.222222222222222,beat_2
3647,10,58,18,40,4.0,beat_2
3648,11,66,20,46,4.181818181818182,beat_2
3649,11,66,20,46,4.181818181818182,beat_2
3650,9,50,16,34,3.7777777777777777,beat_2
3651,12,70,22,48,4.0,beat_2
3652,7,38,12,26,3.7142857142857144,beat_2
3653,11,60,20,40,3.6363636363636362,beat_2
3654,10,52,18,34,3.4,fixed_1s
3655,10,60,18,42,4.2,beat_2
3656,11,64,20,44,4.0,beat_2
3657,11,68,20,48,4.363636363636363,beat_2
3658,11,68,20,48,4.363636363636363,beat_2
3659,9,50,16,34,3.7777777777777777,beat_2
3660,14,90,26,64,4.571428571428571,beat_2
3661,12,70,22,48,4.0,beat_2
3662,10,60,18,42,4.2,beat_2
3663,15,92,28,64,4.266666666666667,beat_2
3664,10,56,18,38,3.8,beat_2
3665,10,58,18,40,4.0,beat_2
3666,6,30,10,20,3.3333333333333335,beat_2
3667,5,20,8,12,2.4,beat_2
3668,7,36,12,24,3.4285714285714284,beat_2
3669,12,72,22,50,4.166666666666667,beat_2
3670,6,28,10,18,3.0,beat_2
3671,12,74,22,52,4.333333333333333,beat_2
3672,7,38,12,26,3.7142857142857144,beat_2
3673,8,44,14,30,3.75,beat_2
3674,13,82,24,58,4.461538461538462,beat_2
3675,9,56,16,40,4.444444444444445,beat_2
3676,10,58,18,40,4.0,fixed_1s
3677,13,70,24,46,3.5384615384615383,beat_2
3678,10,60,18,42,4.2,beat_2
3679,9,54,16,38,4.222222222222222,beat_2
3680,11,64,20,44,4.0,beat_2
3681,8,44,14,30,3.75,beat_2
3682,10,52,18,34,3.4,fixed_1s
3683,10,56,18,38,3.8,beat_2
3684,7,40,12,28,4.0,beat_2
3685,10,54,18,36,3.6,beat_2
3686,8,48,14,34,4.25,beat_2
3687,10,62,18,44,4.4,fixed_1s
3688,9,50,16,34,3.7777777777777777,beat_2
3689,7,38,12,26,3.7142857142857144,beat_2
3690,14,90,26,64,4.571428571428571,beat_2
3691,8,46,14,32,4.0,beat_2
3692,9,52,16,36,4.0,beat_2
3693,8,48,14,34,4.25,beat_2
3694,10,62,18,44,4.4,beat_2
3695,9,54,16,38,4.222222222222222,beat_2
3696,11,66,20,46,4.181818181818182,beat_2
3697,8,46,14,32,4.0,beat_2
3698,6,30,10,20,3.3333333333333335,beat_2
3699,10,62,18,44,4.4,beat_2
3700,8,46,14,32,4.0,beat_2
3701,7,38,12,26,3.7142857142857144,beat_2
3702,11,68,20,48,4.363636363636363,beat_2
3703,10,58,18,40,4.0,fixed_1s
3704,9,50,16,34,3.7777777777777777,beat_2
3705,9,52,16,36,4.0,beat_2
3706,6,28,10,18,3.0,beat_2
3707,9,52,16,36,4.0,beat_2
3708,12,72,22,50,4.166666666666667,beat_2
3709,15,96,28,68,4.533333333333333,beat_2
3710,6,30,10,20,3.3333333333333335,beat_2
3711,10,58,18,40,4.0,beat_2
3712,8,44,14,30,3.75,beat_2
3713,11,62,20,42,3.8181818181818183,beat_2
3714,8,46,14,32,4.0,beat_2
3715,9,54,16,38,4.222222222222222,beat_2
3716,5,20,8,12,2.4,beat_2
3717,10,62,18,44,4.4,beat_2
3718,9,50,16,34,3.7777777777777777,beat_2
3719,7,38,12,26,3.7142857142857144,beat_2
3720,9,52,16,36,4.0,beat_2
3721,10,58,18,40,4.0,beat_2
3722,5,20,8,12,2.4,beat_2
3723,15,86,28,58,3.8666666666666667,beat_2
3724,7,36,12,24,3.4285714285714284,beat_2
3725,8,46,14,32,4.0,beat_2
3726,12,72,22,50,4.166666666666667,beat_2
3727,15,92,28,64,4.266666666666667,beat_2
3728,7,36,12,24,3.4285714285714284,beat_2
3729,11,64,20,44,4.0,beat_2
3730,11,68,20,48,4.363636363636363,beat_2
3731,11,66,20,46,4.181818181818182,beat_2
3732,13,76,24,52,4.0,beat_2
3733,12,64,22,42,3.5,beat_2
3734,11,60,20,40,3.6363636363636362,beat_2
3735,12,64,22,42,3.5,beat_2
3736,8,44,14,30,3.75,beat_2
3737,9,50,16,34,3.7777777777777777,beat_2
3738,13,76,24,52,4.0,beat_2
3739,6,30,10,20,3.3333333333333335,beat_2
3740,13,84,24,60,4.615384615384615,beat_2
3741,11,68,20,48,4.363636363636363,beat_2
3742,10,58,18,40,4.0,fixed_1s
3743,7,38,12,26,3.7142857142857144,beat_2
3744,9,48,16,32,3.5555555555555554,beat_2
3745,9,50,16,34,3.7777777777777777,beat_2
3746,10,58,18,40,4.0,beat_2
3747,9,54,16,38,4.222222222222222,beat_2
3748,9,54,16,38,4.222222222222222,beat_2
3749,9,50,16,34,3.7777777777777777,beat_2
3750,6,30,10,20,3.3333333333333335,beat_2
3751,11,62,20,42,3.8181818181818183,beat_2
3752,10,56,18,38,3.8,fixed_1s
3753,10,60,18,42,4.2,beat_2
3754,6,30,10,20,3.3333333333333335,beat_2
3755,10,60,18,42,4.2,beat_2
3756,8,44,14,30,3.75,beat_2
3757,10,58,18,40,4.0,beat_2
3758,11,64,20,44,4.0,beat_2
3759,7,38,12,26,3.7142857142857144,beat_2
3760,7,36,12,24,3.4285714285714284,beat_2
3761,8,44,14,30,3.75,beat_2
3762,11,70,20,50,4.545454545454546,beat_2
3763,9,52,16,36,4.0,beat_2
3764,13,72,24,48,3.6923076923076925,beat_2
3765,7,38,12,26,3.7142857142857144,beat_2
3766,6,30,10,20,3.3333333333333335,beat_2
3767,8,46,14,32,4.0,beat_2
3768,10,54,18,36,3.6,beat_2
3769,8,46,14,32,4.0,beat_2
3770,11,62,20,42,3.8181818181818183,beat_2
3771,7,36,12,24,3.4285714285714284,beat_2
3772,13,78,24,54,4.153846153846154,beat_2
3773,9,54,16,38,4.222222222222222,beat_2
3774,11,70,20,50,4.545454545454546,beat_2
3775,11,66,20,46,4.181818181818182,beat_2
3776,5,20,8,12,2.4,beat_2
3777,10,60,18,42,4.2,beat_2
3778,9,54,16,38,4.222222222222222,beat_2
3779,12,60,22,38,3.1666666666666665,beat_2
3780,9,52,16,36,4.0,beat_2
3781,10,58,18,40,4.0,fixed_1s
3782,10,54,18,36,3.6,beat_2
3783,10,60,18,42,4.2,beat_2
3784,13,74,24,50,3.8461538461538463,beat_2
3785,7,38,12,26,3.7142857142857144,beat_2
3786,9,54,16,38,4.222222222222222,beat_2
3787,13,78,24,54,4.153846153846154,beat_2
3788,10,54,18,36,3.6,beat_2
3789,13,82,24,58,4.461538461538462,beat_2
3790,10,62,18,44,4.4,fixed_1s
3791,11,64,20,44,4.0,beat_2
3792,10,56,18,38,3.8,beat_2
3793,11,66,20,46,4.181818181818182,beat_2
3794,10,60,18,42,4.2,beat_2
3795,10,60,18,42,4.2,beat_2
3796,11,64,20,44,4.0,beat_2
3797,7,36,12,24,3.4285714285714284,beat_2
3798,10,60,18,42,4.2,beat_2
3799,11,62,20,42,3.8181818181818183,beat_2
3800,9,50,16,34,3.7777777777777777,beat_2
3801,9,54,16,38,4.222222222222222,beat_2
3802,9,54,16,38,4.222222222222222,beat_2
3803,10,60,18,42,4.2,beat_2
3804,9,52,16,36,4.0,beat_2
3805,7,36,12,24,3.4285714285714284,beat_2
3806,9,52,16,36,4.0,beat_2
3807,8,46,14,32,4.0,beat_2
3808,8,48,14,34,4.25,beat_2
3809,6,30,10,20,3.3333333333333335,beat_2
3810,10,62,18,44,4.4,beat_2
3811,12,72,22,50,4.166666666666667,beat_2
3812,5,20,8,12,2.4,beat_2
3813,9,58,16,42,4.666666666666667,beat_2
3814,9,54,16,38,4.222222222222222,beat_2
3815,8,44,14,30,3.75,beat_2
3816,10,60,18,42,4.2,beat_2
3817,12,72,22,50,4.166666666666667,beat_2
3818,7,36,12,24,3.4285714285714284,beat_2
3819,6,28,10,18,3.0,beat_2
3820,6,28,10,18,3.0,beat_2
3821,9,50,16,34,3.7777777777777777,beat_2
3822,8,48,14,34,4.25,beat_2
3823,7,38,12,26,3.7142857142857144,beat_2
3824,11,68,20,48,4.363636363636363,beat_2
3825,10,60,18,42,4.2,fixed_1s
3826,11,66,20,46,4.181818181818182,beat_2
3827,12,74,22,52,4.333333333333333,beat_2
3828,7,38,12,26,3.7142857142857144,beat_2
3829,10,60,18,42,4.2,beat_2
3830,13,72,24,48,3.6923076923076925,beat_2
3831,10,54,18,36,3.6,beat_2
3832,7,38,12,26,3.7142857142857144,beat_2
3833,10,52,18,34,3.4,beat_2
3834,7,38,12,26,3.7142857142857144,beat_2
3835,14,78,26,52,3.7142857142857144,beat_2
3836,10,58,18,40,4.0,beat_2
3837,10,58,18,40,4.0,beat_2
3838,9,54,16,38,4.222222222222222,beat_2
3839,8,46,14,32,4.0,beat_2
3840,9,50,16,34,3.7777777777777777,beat_2
3841,14,84,26,58,4.142857142857143,beat_2
3842,11,60,20,40,3.6363636363636362,beat_2
3843,6,28,10,18,3.0,beat_2
3844,12,66,22,44,3.6666666666666665,beat_2
3845,8,48,14,34,4.25,beat_2
3846,10,58,18,40,4.0,fixed_1s
3847,8,46,14,32,4.0,beat_2
3848,8,46,14,32,4.0,beat_2
3849,12,74,22,52,4.333333333333333,beat_2
3850,5,20,8,12,2.4,beat_2
3851,11,68,20,48,4.363636363636363,beat_2
3852,8,48,14,34,4.25,beat_2
3853,10,58,18,40,4.0,beat_2
3854,9,48,16,32,3.5555555555555554,beat_2
3855,11,66,20,46,4.181818181818182,beat_2
3856,10,64,18,46,4.6,fixed_1s
3857,12,68,22,46,3.8333333333333335,beat_2
3858,12,66,22,44,3.6666666666666665,beat_2
3859,11,70,20,50,4.545454545454546,beat_2
3860,11,66,20,46,4.181818181818182,beat_2
3861,8,46,14,32,4.0,beat_2
3862,10,62,18,44,4.4,beat_2
3863,7,38,12,26,3.7142857142857144,beat_2
3864,5,20,8,12,2.4,beat_2
3865,11,70,20,50,4.545454545454546,beat_2
3866,7,40,12,28,4.0,beat_2
3867,12,70,22,48,4.0,beat_2
3868,8,44,14,30,3.75,beat_2
3869,9,52,16,36,4.0,beat_2
3870,11,68,20,48,4.363636363636363,beat_2
3871,10,58,18,40,4.0,fixed_1s
3872,10,60,18,42,4.2,beat_2
3873,14,82,26,56,4.0,beat_2
3874,11,68,20,48,4.363636363636363,beat_2
3875,11,58,20,38,3.4545454545454546,beat_2
3876,9,52,16,36,4.0,beat_2
3877,11,64,20,44,4.0,beat_2
3878,12,76,22,54,4.5,beat_2
3879,7,38,12,26,3.7142857142857144,beat_2
3880,9,52,16,36,4.0,beat_2
3881,9,52,16,36,4.0,beat_2
3882,14,86,26,60,4.285714285714286,beat_2
3883,10,58,18,40,4.0,beat_2
3884,10,58,18,40,4.0,beat_2
3885,10,54,18,36,3.6,beat_2
3886,9,50,16,34,3.7777777777777777,beat_2
3887,7,40,12,28,4.0,beat_2
3888,11,66,20,46,4.181818181818182,beat_2
3889,10,58,18,40,4.0,beat_2
3890,5,20,8,12,2.4,beat_2
3891,5,20,8,12,2.4,beat_2
3892,7,38,12,26,3.7142857142857144,beat_2
3893,9,54,16,38,4.222222222222222,beat_2
3894,8,46,14,32,4.0,beat_2
3895,8,46,14,32,4.0,beat_2
3896,9,52,16,36,4.0,beat_2
3897,11,66,20,46,4.181818181818182,beat_2
3898,9,50,16,34,3.7777777777777777,beat_2
3899,13,78,24,54,4.153846153846154,beat_2
3900,12,80,22,58,4.833333333333333,beat_2
3901,10,62,18,44,4.4,beat_2
3902,16,106,30,76,4.75,beat_2
3903,10,58,18,40,4.0,beat_2
3904,11,60,20,40,3.6363636363636362,beat_2
3905,10,58,18,40,4.0,beat_2
3906,11,66,20,46,4.181818181818182,beat_2
3907,9,56,16,40,4.444444444444445,beat_2
3908,12,70,22,48,4.0,beat_2
3909,5,20,8,12,2.4,beat_2
3910,8,46,14,32,4.0,beat_2
3911,7,38,12,26,3.7142857142857144,beat_2
3912,8,48,14,34,4.25,beat_2
3913,12,74,22,52,4.333333333333333,beat_2
3914,9,56,16,40,4.444444444444445,beat_2
3915,10,62,18,44,4.4,beat_2
3916,11,68,20,48,4.363636363636363,beat_2
3917,8,42,14,28,3.5,beat_2
3918,13,80,24,56,4.3076923076923075,beat_2
3919,7,36,12,24,3.4285714285714284,beat_2
3920,6,30,10,20,3.3333333333333335,beat_2
3921,11,66,20,46,4.181818181818182,beat_2
3922,8,44,14,30,3.75,beat_2
3923,6,30,10,20,3.3333333333333335,beat_2
3924,10,60,18,42,4.2,beat_2
3925,8,46,14,32,4.0,beat_2
3926,11,64,20,44,4.0,beat_2
3927,10,58,18,40,4.0,beat_2
3928,9,50,16,34,3.7777777777777777,beat_2
3929,12,74,22,52,4.333333333333333,beat_2
3930,10,58,18,40,4.0,beat_2
3931,7,36,12,24,3.4285714285714284,beat_2
3932,9,52,16,36,4.0,beat_2
3933,7,38,12,26,3.7142857142857144,beat_2
3934,11,62,20,42,3.8181818181818183,beat_2
3935,7,38,12,26,3.7142857142857144,beat_2
